Content,Author,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Tweets Count,Author Following Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
string,discrete,time,in zxx qme,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,discrete,continuous,continuous
meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
Bagi Pesepeda diimbau agar menggunakan lampu tambahan di malam hari utk mencegah kecelakaan lalu lintas. https://t.co/Hq0gNG0Z,@TMCPoldaMetro,2022-06-17 11:17:18,in,,6.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
17.44 Polri Sat Lantas Jaktim melaksanakan Penindakan pembatasan lalu lintas dengan Sistem Ganjil-Genap di Jl. Pramuka Raya. https://t.co/PBwW0VPIRm,@TMCPoldaMetro,2022-06-17 10:55:44,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.51 Polri Dit Lantas PMJ melaksanakan Pembagian Brosur Operasi Patuh Jaya 2022 di Off Ramp Kebon Bawang. #OpsKepolisianPatuhJaya2022 https://t.co/Dsv2GAc0zx,@TMCPoldaMetro,2022-06-17 10:00:54,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"16.19 Polri Sat Lantas Jaktim melaksanakan pengaturan arus lalu lintas di Tl Pasar Rebo, situasi arus terpantau lancar. https://t.co/iV5PO8QdFC",@TMCPoldaMetro,2022-06-17 09:56:07,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"16.09 Polri pengamanan &amp; pengaturan didpn Kedubes India, antisipasi kegiatan aksi penyampaian pendapat. https://t.co/yqKUEisWwZ",@TMCPoldaMetro,2022-06-17 09:54:28,in,,17.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"13.48 Polri pengamanan &amp; pengaturan didpn Bappenas Menteng Jakarta Pusat, antisipasi kegiatan aksi penyampaian pendapat. https://t.co/vbo5f7VWPf",@TMCPoldaMetro,2022-06-17 06:56:03,in,,22.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
13.43 Polri Sat Lantas Jaktim melaksanakan penindakan tilang kepada pengendara sepeda motor yg menggunakan knalpot bising di Jl. Sri Sultan Hamengkubuwono Cakung Jakarta Timur. #OpsKepolisianPatuhJaya2022 https://t.co/IH9jAPldqa,@TMCPoldaMetro,2022-06-17 06:46:11,in,,21.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"13.08 Unit Dikyasa Sat Lantas Jakarta Timur dalam rangka #OpsKepolisianPatuhJaya2022, melakukan imbauan keselamatan berlalu lintas dan membagikan masker serta brosur kepada kepada pengemudi mikrolet di Terminal Kampung Melayu Jaktim. https://t.co/2tlrIa3Fy7",@TMCPoldaMetro,2022-06-17 06:08:38,in,,8.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
12.55 Polri Sat Lantas Jakarta Pusat melakukan teguran tertulis kepada pengendara motor yang masih menggunakan knalpot tidak sesuai peruntukkan di wilayah Menteng Jakpus. https://t.co/4UkRaADyPb,@TMCPoldaMetro,2022-06-17 06:04:35,in,,33.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"12.51 Dalam rangka HUT Bhayangkara ke-76, Polri Sat Lantas Jakarta Barat  membagikan sembako dan masker kepada masyarakat di wilayah hukum Jakarta Barat. https://t.co/aA0wzMqbYi",@TMCPoldaMetro,2022-06-17 05:51:38,in,,10.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.52 Polri Sat Lantas Jakarta Utara dalam rangka #OpsKepolisianPatuhJaya2022, melakukan imbauan keselamatan berlalu lintas dan membagikan brosur kepada masyarakat pengguna jalan di TL. Permai Pos 7 Jl. Yos Sudarso  Jakut. https://t.co/Wh8qWjLXB0",@TMCPoldaMetro,2022-06-17 02:53:01,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.24 Kepolisian Restro Jakarta Barat dalam rangka #OpsKepolisianPatuhJaya2022, melakukan imbauan keselamatan berlalu lintas dan membagikan helm gratis kepada masyarakat pengguna jalan di depan Mapolrestro Jakarta Barat baru Pesing. https://t.co/1tnto8t8wK",@TMCPoldaMetro,2022-06-17 02:24:22,in,,9.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.09 Unit Dikyasa Sat Lantas Jakarta Utara dalam rangka pembentukan Pocil ( Polisi Cilik ), memberikan pelatiha baris-berbaris kepada siswa/i di SD Kemala Bhayangkari Asrama POLRI Rorotan Jakut. https://t.co/X7PpJWEvfn",@TMCPoldaMetro,2022-06-17 02:09:48,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.05 Dalam rangka Jum'at Barokah, Polri Sat Lantas Jakarta Timur membagikan sembako kepada tukang bangunan dan driver ojek pangkalan di sekitaran Pos Lantas Garuda Pinang Ranti Jaktim. https://t.co/StpTIeq0q4",@TMCPoldaMetro,2022-06-17 02:05:32,in,,17.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.02 Polri Sat Lantas Jakarta Utara membantu menyebrangkan jalan sepasang lansia di TL. Permai Pos 7 Jl. Yos Sudarso  Jakarta Utara. https://t.co/zIlG7TMkzG,@TMCPoldaMetro,2022-06-17 02:02:19,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.48 Polri Sat Lantas Jakarta Pusat dalam rangka #OpsKepolisianPatuhJaya2022, melakukan teguran tertulis terhadap pengendara mobil yang melanggar kebijakan GAGE di Jl. Balikpapan Petojo Jakpus. https://t.co/a66Ck043Kf",@TMCPoldaMetro,2022-06-17 01:48:55,in,,7.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.40 Polri Sat L:antas Jakarta Timur melakukan teguran dan penindakan tilang terhadap pengendara motor yang melakukan pelanggaran tidak menggunakan helm dan tanpa TNKB belakang di Tl. Garuda Pinang Ranti Jaktim. https://t.co/N1KDKSr5qD,@TMCPoldaMetro,2022-06-17 01:41:30,in,,6.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.03 Polri Sat Lantas Jaktim pengaturan didpn Grand Cakung Jaktim, mengarahkan kendaraan Pribadi yang akan mengarah ke Jakarta agar melalui Jalan Tol Cakung - Kelapa Gading untuk mengurangi kepadatan lalu lintas di Jalan Raya Bekasi arah Pulogadung Jaktim https://t.co/aFdrLE9jnH",@TMCPoldaMetro,2022-06-17 01:04:29,in,,8.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"07.36 Terjadi Kecelakaan Pengendara Mobil B 309 JEN dengan pengendara Ojek Online didpn Batik Kuring Kawasan SCBD Jaksel, saat ini sedang penanganan Polri https://t.co/zEeGW4GCLF",@TMCPoldaMetro,2022-06-17 00:36:47,in,,200.0,101.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.50 #Tol_Janger 
Karawaci KM 23 - KM 21+900 arah Tomang PADAT, dampak ada Evakuasi Kendaraan Kecelakaan yang lalu di lajur kiri. Saat ini masih penanganan Petugas @PTJASAMARGA",@TMCPoldaMetro,2022-06-16 23:50:42,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.37 #Tol_Japek HATI-HATI di Cibitung KM 26+600 arah Cawang ada Kendaraan Truk Fuso gangguan di lajur darurat/kiri. Saat ini sedang penanganan Petugas @PTJASAMARGA,@TMCPoldaMetro,2022-06-16 23:37:49,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.35 Lokasi Pelayanan STNK Keliling/Samling JUMAT, 17 Juni 2022 sbb: https://t.co/wzCRHtzrrg",@TMCPoldaMetro,2022-06-16 23:35:31,in,,10.0,5.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.22 LOKASI PELAYANAN #SIMKELILING Jumat, 17 Juni 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung. 
Jaksel  : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok &amp; Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/P2HmQxgalF",@TMCPoldaMetro,2022-06-16 23:23:06,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Cek kembali apakah pagar, pintu &amp; jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini. https://t.co/e1Ac22rWls",@TMCPoldaMetro,2022-06-16 16:35:18,in,,9.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
22.43 Polri Sat Lantas Jakut melakukan Patroli Cipkon di Jl. Danau Sunter Selatan Jakarta Utara https://t.co/qsMSHVHTbj,@TMCPoldaMetro,2022-06-16 15:43:15,in,,5.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.38 Situasi arus lalu lintas Traffic Light Bundaran HI Jakarta Pusat terpantau ramai lancar https://t.co/zJ3rc8Hcag,@TMCPoldaMetro,2022-06-16 14:38:20,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/99cvjWsgaf,@TMCPoldaMetro,2022-06-16 13:48:54,zxx,,21.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.54 Situasi arus lalu lintas di Jl. Gatot Subroto Jaksel menuju arah Slipi terpantau padat. https://t.co/r6ww9Z1Rkp,@TMCPoldaMetro,2022-06-16 12:54:29,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni s/d 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, dengan sasaran Operasi sebagai berikut: https://t.co/oeXOcYkJai",@TMCPoldaMetro,2022-06-16 12:37:00,in,,14.0,6.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.16 Situasi arus lalu lintas di Traffic Light Kalimalang Jaktim menuju arah Bekasi maupun arah Cawang terpantau ramai lancar. https://t.co/ZQsGKi5QHQ,@TMCPoldaMetro,2022-06-16 12:16:00,in,,8.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.01 Situasi arus lalu lintas di Jl. Gatot Subroto Jakpus menuju arah Slipi terpantau padat. https://t.co/UeXFhtySOU,@TMCPoldaMetro,2022-06-16 12:01:00,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
18.45 Situasi arus lalu lintas di Traffic Light Tugu Tani Jakpus menuju arah Kwitang terpantau padat. https://t.co/LouBk3lw1R,@TMCPoldaMetro,2022-06-16 11:45:20,in,,4.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
Bagi Pesepeda diimbau agar menggunakan lampu tambahan di malam hari utk mencegah kecelakaan lalu lintas. https://t.co/Hq0gNG0Z,@TMCPoldaMetro,2022-06-16 11:27:09,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
17.53 Situasi arus lalu lintas di Jl. Jendral Sudirman Jaksel menuju arah Bundaran Senayan terpantau padat. https://t.co/fLdnhDzMVC,@TMCPoldaMetro,2022-06-16 10:53:23,in,,1.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
17.25 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar. https://t.co/5Sm4Dj1F1A,@TMCPoldaMetro,2022-06-16 10:25:00,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
17.18 Situasi arus lalu lintas di Traffic Light Cengkareng Jakbar menuju arah Tangerang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/nZVktx1fEq,@TMCPoldaMetro,2022-06-16 10:18:00,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
17.04 Situasi arus lalu lintas di Traffic Light Kebon Sirih Jakpus menuju arah Tugu Tani terpantau padat. https://t.co/hngCjaciAH,@TMCPoldaMetro,2022-06-16 10:04:10,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.58 Situasi arus lalu lintas di Traffic Light Kalibata Jaksel menuju arah Pasar Minggu terpantau padat. https://t.co/FasiLRUtXq,@TMCPoldaMetro,2022-06-16 09:58:00,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.50 Situasi arus lalu lintas di Traffic Light Slipi Jakbar menuju arah Tomang terpantau ramai lancar. https://t.co/OVaLP8dgkj,@TMCPoldaMetro,2022-06-16 09:50:00,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.43 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 04+200 (TMII) menuju arah Dukuh maupun arah Cawang terpantau ramai lancar. https://t.co/CE6CYPoLMf,@TMCPoldaMetro,2022-06-16 09:43:00,in,,1.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.28 Situasi arus lalu lintas di Traffic Light Pintu 1 TMII Jaktim menuju arah Cilangkap maupun arah Kampung Rambutan terpantau ramai lancar. https://t.co/qMjNSbQyay,@TMCPoldaMetro,2022-06-16 09:28:43,in,,1.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.14 Situasi arus lalu lintas di Traffic Light Pasar Inpres Jaksel menuju arah Antasari maupun arah Cilandak terpantau ramai lancar. https://t.co/b7xMT82eti,@TMCPoldaMetro,2022-06-16 09:15:52,in,,2.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.06 Situasi arus lalu lintas di Traffic Light Puri Kembangan Jakbar terpantau ramai lancar. https://t.co/NU4XUYEHol,@TMCPoldaMetro,2022-06-16 09:07:35,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
15.55 Situasi arus lalu lintas di Traffic Light Kemang Jaksel menuju arah Antasari maupun arah Prapanca terpantau ramai lancar. https://t.co/6fsYF8sXN0,@TMCPoldaMetro,2022-06-16 08:56:15,in,,8.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
Bagi orang tua agar lebih bijaksana dalam memberikn izin kepada anak yang belum cukup umur untuk berkendara kendaraan bermotor. https://t.co/w57yyUZ2Pi,@TMCPoldaMetro,2022-06-16 08:42:00,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
14.55 Situasi arus lalu lintas di Kawasan Bundaran HI Jakpus terpantau ramai lancar. https://t.co/xUMZY1BJC0,@TMCPoldaMetro,2022-06-16 07:55:54,in,,9.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"14.38 #Polri Sat PJR Dit Lantas PMJ melakukan penindakan kepada Pengemudi kendaraan Roda Empat yang melanggar Bahu Jalan Tol di Ruas Tol KM 21 arah Bandara Soetta.
#OpsKepolisianPatuhJaya2022 https://t.co/RS2hA6iZXl",@TMCPoldaMetro,2022-06-16 07:38:47,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
14.32 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 03+000 menuju arah Tomang maupun arah Kebon Jeruk terpantau ramai lancar. https://t.co/KbUN8OJHrm,@TMCPoldaMetro,2022-06-16 07:33:09,in,,1.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Dahulukan selalu KA, menerobos Perlintasan Kereta yg telah memberikan isyarat utk berhenti dpt berakibat kecelakaan. https://t.co/H0Re6GL4hD",@TMCPoldaMetro,2022-06-16 07:13:16,in,,3.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
13.41 Pelaksanaan Apel #OpsKepolisianPatuhJaya2022 di Lapangan Presisi Ditlantas Polda Metro Jaya. https://t.co/oiuZwJrgpH,@TMCPoldaMetro,2022-06-16 06:41:00,in,,10.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
13.23 Situasi arus lalu lintas di Tol JORR KM 19+300 terpantau ramai lancar. https://t.co/ULGXg5AxDv,@TMCPoldaMetro,2022-06-16 06:23:00,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
13.06 Situasi arus lalu lintas di ruas Tol Dalam Kota KM 09+200 Semanggi terpantau ramai lancar. https://t.co/G0nxfUYQAb,@TMCPoldaMetro,2022-06-16 06:06:00,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/Fq1CMminpe,@TMCPoldaMetro,2022-06-16 05:46:45,zxx,,13.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
12.08 Situasi arus lalu lintas di Traffic light Slipi Jakarta Barat terpantau ramai lancar.,@TMCPoldaMetro,2022-06-16 05:08:37,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/7kRfOA5IKu,@TMCPoldaMetro,2022-06-16 04:43:49,zxx,,22.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"11.12 Polri Satlantas Bandara Soetta memberikan sosialisasi dan teguran kepada pengemudi mobil yg berhenti tidak pada tempatnya di wilayah Bandara Soekarno Hatta Tangerang.
#OpsKepolisianPatuhJaya2022 https://t.co/cQR4MhE7gf",@TMCPoldaMetro,2022-06-16 04:12:26,in,,13.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.33 Satlantas Jakarta Timur dipimpin Kasat lantas Jaktim melakukan kegiatan #OpsKepolisianPatuhJaya2022 di Traffic Light Pramuka Jaktim dengan membentang Spanduk dan membagikan masker &amp; brosur kepada masyarakat pengguna jalan. https://t.co/bmahZXCSw9,@TMCPoldaMetro,2022-06-16 03:33:21,in,,9.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.23 Sat PJR Ditlantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, memberikan imbauan tertib berlalu lintas serta membagikan brosur kepada Pengguna jalan di GT Rawamangun. https://t.co/BwESIYQlRi",@TMCPoldaMetro,2022-06-16 03:23:15,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.18 Unit Dikyasa Satlantas Jaktim melaksanakan kegiatan pembentukan POCIL (Polisi Cilik) di SDN Islam Pulo Gadung Jakarta Timur. https://t.co/INcWIcvAr7,@TMCPoldaMetro,2022-06-16 03:18:32,in,,5.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.45 Situasi arus lalu lintas di Tol Dalam Kota KM 00+400 Halim terpantau ramai lancar. https://t.co/RFybhBWRnw,@TMCPoldaMetro,2022-06-16 02:45:00,in,,12.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.35 Situasi arus lalu lintas di ruas Tol Jakarta-Cikampek KM 07+000 terpantau ramai lancar. https://t.co/9BklcTfqKQ,@TMCPoldaMetro,2022-06-16 02:35:00,in,,6.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.26 Unit Dikyasa Sat Lantas Polres Metro Jakpus bekerja sama dengan BLH Jakarta Pusat melaksanakan kegiatan Uji Emisi Gas Buang tahap ke 3. https://t.co/enqd8d2KY8,@TMCPoldaMetro,2022-06-16 02:26:15,in,,10.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.07 Sat PJR Ditlantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, memberikan imbauan tertib berlalu lintas serta membagikan brosur kepada Pengguna jalan di GT Gedong Panjang. https://t.co/RgTNWel5Cz",@TMCPoldaMetro,2022-06-16 02:07:39,in,,9.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.06 Unit Dikyasa Lantas Restro Jakarta Utara melakukan Pendampingan Latja Siswa Seba Polri dan Sosialisasi Pelaksanaan Operasi Patuh Jaya 2022 di SMP Negeri 30 Jl. Anggrek Jakarta Utara. https://t.co/qsJnFFLG95,@TMCPoldaMetro,2022-06-16 02:06:00,in,,9.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.53 Sat PJR Ditlantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, memberikan imbauan tertib berlalu lintas membagikan serta brosur kepada Pengguna jalan di Off ramp Kebon Bawang. https://t.co/j3QKjrxiXc",@TMCPoldaMetro,2022-06-16 01:53:31,in,,8.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.46 Polri Sat Lantas Jakarta Selatan dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengguna jalan di Jl Iskandarsyah Jakarta Selatan. https://t.co/z15dZThtzS",@TMCPoldaMetro,2022-06-16 01:46:51,in,,8.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.06 Ditlantas Polda Metro dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022 memberikan imbauan tertib berlalu lintas membagikan serta brosur kepada Pengguna jalan di Traffic light Asia Afrika Senayan Jakpus. https://t.co/cXt28KLKj0,@TMCPoldaMetro,2022-06-16 01:06:37,in,,13.0,7.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Lokasi Pelayanan Samsat Keliling JADETABEK Kamis, 16 Juni 2022. https://t.co/1JCntIs2ug",@TMCPoldaMetro,2022-06-16 00:46:58,in,,15.0,8.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"LOKASI PELAYANAN #SIMKELILING Kamis, 16 Juni 2022 Pukul 08.00 s/d 14.00 WIB :
Jaktim : Mall Grand Cakung. 
Jaksel  : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok &amp; Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/algq3DikLp",@TMCPoldaMetro,2022-06-15 23:16:35,in,,7.0,7.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
